Data_Type,p,mc,TargetType,Target,Metric,Synthesis_Model,Synth_Family,matched_rel_orig,matched_delta,off_diagonal_delta,n_off_diagonal,diagonal_advantage,ceiling_constrained
parametric,6,3,Continuous,X2,MAE,svmlinsyn,svm,0.9584836975639692,0.041025127875163284,0.019768752997012175,2,0.02125637487815111,FALSE
parametric,6,3,Continuous,X2,RMSE,cartlinsyn,cart,0.8992954948130457,0.06459792452780042,0.017033455031935606,2,0.047564469495864806,FALSE
parametric,6,3,Continuous,X2,RMSE,parmlinsyn,parm,1,0,0.022867794862835987,2,-0.022867794862835987,TRUE
parametric,6,3,Continuous,X2,RMSE,svmlinsyn,svm,0.950362445150315,0.04963755484968502,0.024370768431248788,2,0.02526678641843623,FALSE
parametric,6,3,Continuous,X2,R_squared,cartlinsyn,cart,0.8086267945845397,0.12035811675783126,0.032451452205039664,2,0.08790666455279159,FALSE
parametric,6,3,Continuous,X2,R_squared,parmlinsyn,parm,1,0,0.04262183299135451,2,-0.04262183299135451,TRUE
parametric,6,3,Continuous,X2,R_squared,svmlinsyn,svm,0.9034766768965004,0.09652332310349965,0.043440850109008756,2,0.05308247299449089,FALSE
parametric,6,3,Continuous,X3,MAE,cartlinsyn,cart,0.7871296251359298,0.05360742387913704,0.01679035772455604,2,0.036817066154581,FALSE
parametric,6,3,Continuous,X3,MAE,parmlinsyn,parm,1,0,0.011400538558955887,2,-0.011400538558955887,TRUE
parametric,6,3,Continuous,X3,MAE,svmlinsyn,svm,0.9570027815975942,0.04299721840240578,0.09363839093293554,2,-0.05064117253052976,FALSE
parametric,6,3,Continuous,X3,RMSE,cartlinsyn,cart,0.7798271865652061,0.05599479725172964,0.043747935038318794,2,0.012246862213410849,FALSE
parametric,6,3,Continuous,X3,RMSE,parmlinsyn,parm,1,0,0.022192531159385742,2,-0.022192531159385742,TRUE
parametric,6,3,Continuous,X3,RMSE,svmlinsyn,svm,0.8807533066730878,0.11924669332691218,0.10155323627909839,2,0.01769345704781379,FALSE
parametric,6,3,Continuous,X3,R_squared,cartlinsyn,cart,0.6080990704428644,0.09051715587449263,0.09130155578155433,2,-7.843999070616947e-4,FALSE
parametric,6,3,Continuous,X3,R_squared,parmlinsyn,parm,1,0,0.048727117648790896,2,-0.048727117648790896,TRUE
parametric,6,3,Continuous,X3,R_squared,svmlinsyn,svm,0.7543956595660538,0.2456043404339462,0.178505240457578,2,0.06709909997636818,FALSE
parametric,6,4,Categorical,C1,Accuracy,bnlinsyn,bn,0.7808257393028681,0.21331274480708357,0.14064886074165037,3,0.0726638840654332,FALSE
parametric,6,4,Categorical,C1,Accuracy,cartlinsyn,cart,0.7800514667861005,0.21614862281028835,0.13278225397865226,3,0.08336636883163609,FALSE
parametric,6,4,Categorical,C1,Accuracy,parmlinsyn,parm,1,-2.4333171231636364e-4,0.20139678253678486,3,-0.20164011424910122,FALSE
parametric,6,4,Categorical,C1,Accuracy,svmlinsyn,svm,0.7962821298830391,0.17302530976218958,0.07656284641940696,3,0.09646246334278262,FALSE
parametric,6,4,Categorical,C1,F1,bnlinsyn,bn,0.6915901249075312,0.30840987509246875,0.04463506618161606,3,0.2637748089108527,FALSE
parametric,6,4,Categorical,C1,F1,cartlinsyn,cart,0.7209045418793677,0.21284616439370913,0.1310255151065503,3,0.08182064928715882,FALSE
parametric,6,4,Categorical,C1,F1,parmlinsyn,parm,1,-0.061330259371452533,0.21331127753971332,3,-0.2746415369111659,FALSE
parametric,6,4,Categorical,C1,F1,svmlinsyn,svm,0.7341938345180475,0.2554066687127655,0.12474629601168773,3,0.13066037270107778,FALSE
parametric,6,4,Categorical,C1,Specificity,bnlinsyn,bn,0.8732428972541788,-0.129604838418495,0.10486606161751638,3,-0.23447090003601137,FALSE
parametric,6,4,Categorical,C1,Specificity,cartlinsyn,cart,0.8183653017659378,0.15186476662329215,0.04080116526723585,3,0.11106360135605631,FALSE
parametric,6,4,Categorical,C1,Specificity,parmlinsyn,parm,1,-0.03224002506073102,0.0887451669933444,3,-0.12098519205407542,FALSE
parametric,6,4,Categorical,C1,Specificity,svmlinsyn,svm,0.8475339575829158,0.15033199277172352,0.09537735431075998,3,0.05495463846096353,FALSE
parametric,6,4,Categorical,C2,Accuracy,bnlinsyn,bn,0.9023962312005687,0.07647610957374287,0.015722058493207135,3,0.060754051080535734,FALSE
parametric,6,4,Categorical,C2,Accuracy,cartlinsyn,cart,0.9684618233219213,0.029492954208951816,0.012598231147983833,3,0.01689472306096798,FALSE
parametric,6,4,Categorical,C2,Accuracy,parmlinsyn,parm,1,0,0.02190107870272659,3,-0.02190107870272659,TRUE
parametric,6,4,Categorical,C2,Accuracy,svmlinsyn,svm,0.9805003716725827,-0.16146381185668005,-0.15237458617877647,3,-0.009089225677903573,FALSE
parametric,6,4,Categorical,C2,F1,bnlinsyn,bn,0.8901067116831182,0.09766101238361087,0.02296194390610486,3,0.07469906847750601,FALSE
parametric,6,4,Categorical,C2,F1,cartlinsyn,cart,0.9552506675830464,0.044642192088405495,0.021398137200619043,3,0.023244054887786452,FALSE
parametric,6,4,Categorical,C2,F1,parmlinsyn,parm,1,0,0.030787026785722146,3,-0.030787026785722146,TRUE
parametric,6,4,Categorical,C2,F1,svmlinsyn,svm,0.9638162055693805,-0.14547532309455288,-0.14547569267717664,3,3.695826237548605e-7,FALSE
parametric,6,4,Categorical,C2,Specificity,bnlinsyn,bn,0.9758495708999101,0.02415042910008991,0.0026241766751356585,3,0.02152625242495425,FALSE
parametric,6,4,Categorical,C2,Specificity,cartlinsyn,cart,0.9894401219321401,0.010545560440626133,0.006089054450248735,3,0.0044565059903773985,FALSE
parametric,6,4,Categorical,C2,Specificity,parmlinsyn,parm,1,0,0.005789417241528424,3,-0.005789417241528424,TRUE
parametric,6,4,Categorical,C2,Specificity,svmlinsyn,svm,0.9906225104598757,-0.08404750342433538,-0.09236868556287861,3,0.008321182138543229,FALSE
parametric,6,4,Categorical,C3,Accuracy,bnlinsyn,bn,0.9080882144687382,0.09123619946995916,0.013605783201980264,3,0.0776304162679789,FALSE
parametric,6,4,Categorical,C3,Accuracy,cartlinsyn,cart,0.9666667963781456,0.020744437288948526,0.008352012619326136,3,0.01239242466962239,FALSE
parametric,6,4,Categorical,C3,Accuracy,parmlinsyn,parm,1,0,0.0016524476225421305,3,-0.0016524476225421305,TRUE
parametric,6,4,Categorical,C3,Accuracy,svmlinsyn,svm,0.9841083230847373,0.010483260201900468,0.005203888101874621,3,0.005279372100025847,FALSE
parametric,6,4,Categorical,C3,F1,bnlinsyn,bn,0.8637631462216195,0.13410932751104562,0.011703479145878088,3,0.12240584836516753,FALSE
parametric,6,4,Categorical,C3,F1,cartlinsyn,cart,0.960696910490509,0.036573304434151986,0.008384799801748362,3,0.028188504632403626,FALSE
parametric,6,4,Categorical,C3,F1,parmlinsyn,parm,1,0,0.002238468718753313,3,-0.002238468718753313,TRUE
parametric,6,4,Categorical,C3,F1,svmlinsyn,svm,0.974625956226582,0.01841178968660904,-0.009992130822537498,3,0.028403920509146537,FALSE
parametric,6,4,Categorical,C3,Specificity,bnlinsyn,bn,0.9664761664133973,0.032024687720221025,0.0024463440288218967,3,0.02957834369139913,FALSE
parametric,6,4,Categorical,C3,Specificity,cartlinsyn,cart,0.99209581252466,0.007904187475340052,-0.0017695514722247583,3,0.00967373894756481,FALSE
parametric,6,4,Categorical,C3,Specificity,parmlinsyn,parm,1,0,-1.3367018500816846e-5,3,1.3367018500816846e-5,TRUE
parametric,6,4,Categorical,C3,Specificity,svmlinsyn,svm,0.9917480384756842,0.006078020182211907,0.006972708419038602,3,-8.946882368266948e-4,FALSE
parametric,6,4,Continuous,X1,MAE,cartlinsyn,cart,0.8572633075925539,0.10530755783406302,0.041015453650429516,2,0.06429210418363351,FALSE
parametric,6,4,Continuous,X1,MAE,parmlinsyn,parm,1,0,0.07259755078708413,2,-0.07259755078708413,TRUE
parametric,6,4,Continuous,X1,MAE,svmlinsyn,svm,0.9163799015743005,-0.42085698079538364,-0.20448657656930974,2,-0.2163704042260739,FALSE
parametric,6,4,Continuous,X1,RMSE,cartlinsyn,cart,0.8542213583222295,0.10918867154598393,0.04175291477994134,2,0.06743575676604258,FALSE
parametric,6,4,Continuous,X1,RMSE,parmlinsyn,parm,1,0,0.07342837697692833,2,-0.07342837697692833,TRUE
parametric,6,4,Continuous,X1,RMSE,svmlinsyn,svm,0.9135985753162652,-0.30239189103819536,-0.13377535755866796,2,-0.1686165334795274,FALSE
parametric,6,4,Continuous,X1,R_squared,cartlinsyn,cart,0.7296018260648865,0.19864909397923888,0.07979274156247851,2,0.11885635241676037,FALSE
parametric,6,4,Continuous,X1,R_squared,parmlinsyn,parm,1,0,0.13521925664738896,2,-0.13521925664738896,TRUE
parametric,6,4,Continuous,X1,R_squared,svmlinsyn,svm,0.8349226581705724,-0.46059453010368545,-0.19247772315005435,2,-0.2681168069536311,FALSE
parametric,6,4,Continuous,X2,MAE,cartlinsyn,cart,0.8854194122712029,0.068494697385696,0.01509279575370811,2,0.05340190163198789,FALSE
parametric,6,4,Continuous,X2,MAE,parmlinsyn,parm,1,0,0.026302851733662924,2,-0.026302851733662924,TRUE
parametric,6,4,Continuous,X2,MAE,svmlinsyn,svm,0.9670092638098784,-0.13964141613287614,-0.0608083885676685,2,-0.07883302756520764,FALSE
parametric,6,4,Continuous,X2,RMSE,cartlinsyn,cart,0.881462036941512,0.06677266398677013,0.013692447269509378,2,0.05308021671726076,FALSE
parametric,6,4,Continuous,X2,RMSE,parmlinsyn,parm,1,0,0.023888271459153967,2,-0.023888271459153967,TRUE
parametric,6,4,Continuous,X2,RMSE,svmlinsyn,svm,0.9666159461502651,-0.12602233046865227,-0.040720735619065945,2,-0.08530159484958633,FALSE
parametric,6,4,Continuous,X2,R_squared,cartlinsyn,cart,0.7766740696007925,0.12249852761691364,0.02695551910109909,2,0.09554300851581454,FALSE
parametric,6,4,Continuous,X2,R_squared,parmlinsyn,parm,1,0,0.043769531223016266,2,-0.043769531223016266,TRUE
parametric,6,4,Continuous,X2,R_squared,svmlinsyn,svm,0.9347661747982527,-0.22748782735929368,-0.06823255579026269,2,-0.159255271569031,FALSE
parametric,6,4,Continuous,X3,MAE,cartlinsyn,cart,0.8228753235872082,0.1450221381196896,0.055513390485710995,2,0.08950874763397859,FALSE
parametric,6,4,Continuous,X3,MAE,parmlinsyn,parm,1,0,0.10013412699903483,2,-0.10013412699903483,TRUE
parametric,6,4,Continuous,X3,MAE,svmlinsyn,svm,0.8872534248257269,0.11073728733461304,0.07102080551819163,2,0.0397164818164214,FALSE
parametric,6,4,Continuous,X3,RMSE,cartlinsyn,cart,0.8273039890472969,0.1369510987738655,0.05266258069275984,2,0.08428851808110566,FALSE
parametric,6,4,Continuous,X3,RMSE,parmlinsyn,parm,1,0,0.09571690959663111,2,-0.09571690959663111,TRUE
parametric,6,4,Continuous,X3,RMSE,svmlinsyn,svm,0.8912091157285041,0.09812783504011882,0.06810647906994603,2,0.03002135597017279,FALSE
parametric,6,4,Continuous,X3,R_squared,cartlinsyn,cart,0.683826456048396,0.24607421382953007,0.0993509004896421,2,0.14672331333988797,FALSE
parametric,6,4,Continuous,X3,R_squared,parmlinsyn,parm,1,0,0.17382392569798266,2,-0.17382392569798266,TRUE
parametric,6,4,Continuous,X3,R_squared,svmlinsyn,svm,0.7949395899658077,0.18431616641572904,0.12232567989717229,2,0.06199048651855675,FALSE
parametric,6,5,Categorical,C1,Accuracy,bnlinsyn,bn,0.7899416561417961,0.20788241617036424,0.08241313410704888,3,0.12546928206331537,FALSE
parametric,6,5,Categorical,C1,Accuracy,cartlinsyn,cart,0.8687204514348364,0.12464275013850731,0.07497369229020003,3,0.04966905784830729,FALSE
parametric,6,5,Categorical,C1,Accuracy,parmlinsyn,parm,1,0,0.10405800356507498,3,-0.10405800356507498,TRUE
parametric,6,5,Categorical,C1,Accuracy,svmlinsyn,svm,0.8825760862493399,0.030723626485358046,-0.17248816689614602,3,0.20321179338150405,FALSE
parametric,6,5,Categorical,C1,F1,bnlinsyn,bn,0.6951490510581929,0.3046739020076944,0.08781917666224746,3,0.21685472534544692,FALSE
parametric,6,5,Categorical,C1,F1,cartlinsyn,cart,0.8437483920991106,0.14739437862156501,0.09505250499701977,3,0.052341873624545246,FALSE
parametric,6,5,Categorical,C1,F1,parmlinsyn,parm,1,0,0.14605770688280767,3,-0.14605770688280767,TRUE
parametric,6,5,Categorical,C1,F1,svmlinsyn,svm,0.8622903750875871,0.05064462302565711,-0.14236049038916512,3,0.19300511341482224,FALSE
parametric,6,5,Categorical,C1,Specificity,bnlinsyn,bn,0.8718427963367374,0.12774273166190525,0.03645895298547285,3,0.09128377867643239,FALSE
parametric,6,5,Categorical,C1,Specificity,cartlinsyn,cart,0.9416075210690568,0.05585630457794586,0.04031189407268353,3,0.015544410505262334,FALSE
parametric,6,5,Categorical,C1,Specificity,parmlinsyn,parm,1,-2.125638155696663e-5,0.0603322647969745,3,-0.06035352117853146,FALSE
parametric,6,5,Categorical,C1,Specificity,svmlinsyn,svm,0.9465167072756328,0.008248826941660358,-0.08166328923050319,3,0.08991211617216355,FALSE
parametric,6,5,Categorical,C2,Accuracy,bnlinsyn,bn,0.9881568971257192,0.011659726300710193,0.008328534493851958,3,0.0033311918068582354,FALSE
parametric,6,5,Categorical,C2,Accuracy,cartlinsyn,cart,0.9824943645383873,0.013942617757982268,0.005742157973861802,3,0.008200459784120467,FALSE
parametric,6,5,Categorical,C2,Accuracy,parmlinsyn,parm,1,-9.191673425249958e-4,0.009430821680907453,3,-0.010349989023432449,FALSE
parametric,6,5,Categorical,C2,Accuracy,svmlinsyn,svm,0.9881984361634766,0.011801563836523421,-0.014457032562343023,3,0.026258596398866442,FALSE
parametric,6,5,Categorical,C2,F1,bnlinsyn,bn,1,-0.0018413299741836474,0.09490462907588444,3,-0.0967459590500681,FALSE
parametric,6,5,Categorical,C2,F1,cartlinsyn,cart,0.8121000289950349,0.11192452822230943,0.05715030197028685,3,0.05477422625202258,FALSE
parametric,6,5,Categorical,C2,F1,parmlinsyn,parm,0.8470014209411174,0.016068115987325583,0.0398439234505311,3,-0.02377580746320552,FALSE
parametric,6,5,Categorical,C2,F1,svmlinsyn,svm,0.8126832741182752,0.18731672588172477,0.0811095224656029,3,0.10620720341612186,FALSE
parametric,6,5,Categorical,C2,Specificity,bnlinsyn,bn,0.6419921023875258,0.20961702095836537,0.011519196326383593,3,0.19809782463198178,FALSE
parametric,6,5,Categorical,C2,Specificity,cartlinsyn,cart,0.9842163661674775,-0.006334455233433256,0.06939951778657483,3,-0.07573397302000809,FALSE
parametric,6,5,Categorical,C2,Specificity,parmlinsyn,parm,0.974753949832636,0.02524605016736403,0.032422329705179914,3,-0.007176279537815883,FALSE
parametric,6,5,Categorical,C2,Specificity,svmlinsyn,svm,1,0,0.12229381233950956,3,-0.12229381233950956,TRUE
parametric,6,5,Categorical,C3,Accuracy,bnlinsyn,bn,0.9607233028553938,0.03571136038936096,0.005521015723405827,3,0.030190344665955132,FALSE
parametric,6,5,Categorical,C3,Accuracy,cartlinsyn,cart,0.9852543290043291,0.008792226898835343,0.0033568285036159238,3,0.005435398395219419,FALSE
parametric,6,5,Categorical,C3,Accuracy,parmlinsyn,parm,1,0,0.0025648083177855683,3,-0.0025648083177855683,TRUE
parametric,6,5,Categorical,C3,Accuracy,svmlinsyn,svm,0.9943181818181819,0.004233538947775695,-0.011905956503308968,3,0.016139495451084663,FALSE
parametric,6,5,Categorical,C3,F1,bnlinsyn,bn,0.9622418825319597,0.024159917458050996,-2.0542514641999827e-4,3,0.024365342604470996,FALSE
parametric,6,5,Categorical,C3,F1,cartlinsyn,cart,0.9856719647401864,0.005926535057568372,-9.874271233383026e-4,3,0.006913962180906674,FALSE
parametric,6,5,Categorical,C3,F1,parmlinsyn,parm,1,0,3.0006804536097194e-4,3,-3.0006804536097194e-4,TRUE
parametric,6,5,Categorical,C3,F1,svmlinsyn,svm,0.9952213501580469,0.004359871860040676,-0.018700523285986325,3,0.023060395146027,FALSE
parametric,6,5,Categorical,C3,Specificity,bnlinsyn,bn,0.9598379466244725,0.010237515914298556,-0.01798782521158498,3,0.028225341125883537,FALSE
parametric,6,5,Categorical,C3,Specificity,cartlinsyn,cart,0.9848959817611855,-4.739711522934398e-4,-0.007724933635443353,3,0.007250962483149913,FALSE
parametric,6,5,Categorical,C3,Specificity,parmlinsyn,parm,1,-0.011602086486872531,-0.008286595937790235,3,-0.003315490549082296,FALSE
parametric,6,5,Categorical,C3,Specificity,svmlinsyn,svm,0.9908805927614704,0.007571678394873493,0.01352307159622633,3,-0.0059513932013528364,FALSE
parametric,6,5,Continuous,X1,MAE,cartlinsyn,cart,0.8324609137905481,0.12920951920296822,0.05221427148653648,2,0.07699524771643174,FALSE
parametric,6,5,Continuous,X1,MAE,parmlinsyn,parm,1,0,0.0948379028053094,2,-0.0948379028053094,TRUE
parametric,6,5,Continuous,X1,MAE,svmlinsyn,svm,0.8926561025753635,-0.025216529730863524,-0.04466937417127234,2,0.019452844440408817,FALSE
parametric,6,5,Continuous,X1,RMSE,cartlinsyn,cart,0.8337222543517164,0.12661082770039517,0.04937651851494327,2,0.0772343091854519,FALSE
parametric,6,5,Continuous,X1,RMSE,parmlinsyn,parm,1,0,0.09145048035871098,2,-0.09145048035871098,TRUE
parametric,6,5,Continuous,X1,RMSE,svmlinsyn,svm,0.8934092404895841,0.03257135552337633,-0.00683840587874239,2,0.03940976140211872,FALSE
parametric,6,5,Continuous,X1,R_squared,cartlinsyn,cart,0.6947358527417837,0.22751648770973404,0.09354915574385475,2,0.1339673319658793,FALSE
parametric,6,5,Continuous,X1,R_squared,parmlinsyn,parm,1,0,0.16701527979935293,2,-0.16701527979935293,TRUE
parametric,6,5,Continuous,X1,R_squared,svmlinsyn,svm,0.7978643369233615,0.060072210021198516,-0.010964869163051422,2,0.07103707918424994,FALSE
parametric,6,5,Continuous,X2,MAE,cartlinsyn,cart,0.8695314999314889,0.08101977484971416,0.018845456915492397,2,0.06217431793422176,FALSE
parametric,6,5,Continuous,X2,MAE,parmlinsyn,parm,1,0,0.03439379625348986,2,-0.03439379625348986,TRUE
parametric,6,5,Continuous,X2,MAE,svmlinsyn,svm,0.9579731749728951,-0.14381768127157926,-0.04805366754009213,2,-0.09576401373148713,FALSE
parametric,6,5,Continuous,X2,RMSE,cartlinsyn,cart,0.872057949366171,0.07641670691490554,0.013545996099702829,2,0.06287071081520271,FALSE
parametric,6,5,Continuous,X2,RMSE,parmlinsyn,parm,1,0,0.031085131293446065,2,-0.031085131293446065,TRUE
parametric,6,5,Continuous,X2,RMSE,svmlinsyn,svm,0.954888908353523,-0.13081153520737265,-0.03340293937822529,2,-0.09740859582914736,FALSE
parametric,6,5,Continuous,X2,R_squared,cartlinsyn,cart,0.7596919100993806,0.1399619219678515,0.02652765446946622,2,0.11343426749838528,FALSE
parametric,6,5,Continuous,X2,R_squared,parmlinsyn,parm,1,0,0.05817101288314934,2,-0.05817101288314934,TRUE
parametric,6,5,Continuous,X2,R_squared,svmlinsyn,svm,0.9115971521450643,-0.23181755660270623,-0.055502539573389326,2,-0.1763150170293169,FALSE
parametric,6,5,Continuous,X3,MAE,cartlinsyn,cart,0.8386682894283914,0.1290017035046254,0.0476308884824186,2,0.08137081502220679,FALSE
parametric,6,5,Continuous,X3,MAE,parmlinsyn,parm,1,0,0.08478305641016838,2,-0.08478305641016838,TRUE
parametric,6,5,Continuous,X3,MAE,svmlinsyn,svm,0.9025348914137589,0.09681472865235094,0.0701051018549978,2,0.026709626797353142,FALSE
parametric,6,5,Continuous,X3,RMSE,cartlinsyn,cart,0.8407379214528441,0.12538102326673864,0.047294757822335956,2,0.07808626544440268,FALSE
parametric,6,5,Continuous,X3,RMSE,parmlinsyn,parm,1,0,0.08347177376238393,2,-0.08347177376238393,TRUE
parametric,6,5,Continuous,X3,RMSE,svmlinsyn,svm,0.8988085104456951,0.1007572497871464,0.07076495903493658,2,0.029992290752209813,FALSE
parametric,6,5,Continuous,X3,R_squared,cartlinsyn,cart,0.7065048333586549,0.22698546860920776,0.09018528733676856,2,0.1368001812724392,FALSE
parametric,6,5,Continuous,X3,R_squared,parmlinsyn,parm,1,0,0.15308308938815204,2,-0.15308308938815204,TRUE
parametric,6,5,Continuous,X3,R_squared,svmlinsyn,svm,0.8072363614556591,0.19214181909400854,0.12903717059224762,2,0.06310464850176092,FALSE
parametric,12,1,Categorical,C2,Accuracy,bnlinsyn,bn,0.8410928356972117,0.15564859843537415,0.07456869349562963,3,0.08107990493974453,FALSE
parametric,12,1,Categorical,C2,Accuracy,cartlinsyn,cart,0.8772893772893774,0.10664445103082565,0.06734832408571975,3,0.0392961269451059,FALSE
parametric,12,1,Categorical,C2,Accuracy,parmlinsyn,parm,1,0,0.08738449156870781,3,-0.08738449156870781,TRUE
parametric,12,1,Categorical,C2,Accuracy,svmlinsyn,svm,0.8901098901098902,0.10594972810595157,0.02089758005927267,3,0.0850521480466789,FALSE
parametric,12,1,Categorical,C2,F1,bnlinsyn,bn,0.8366999128334384,0.16054594990698917,0.07770039516130549,3,0.08284555474568368,FALSE
parametric,12,1,Categorical,C2,F1,cartlinsyn,cart,0.8703591708790709,0.1105431993471988,0.06851832137335011,3,0.0420248779738487,FALSE
parametric,12,1,Categorical,C2,F1,parmlinsyn,parm,1,0,0.07329265266815932,3,-0.07329265266815932,TRUE
parametric,12,1,Categorical,C2,F1,svmlinsyn,svm,0.8867668459082745,0.10569147180247382,0.001718054886724998,3,0.10397341691574882,FALSE
parametric,12,1,Categorical,C2,Specificity,bnlinsyn,bn,0.9168750536272655,0.08220318381173271,0.03871287560032178,3,0.04349030821141093,FALSE
parametric,12,1,Categorical,C2,Specificity,cartlinsyn,cart,0.9341446457387073,0.05613231794439684,0.033758286903865904,3,0.022374031040530935,FALSE
